Exchange,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
NYE,NAT,Nordic American Tankers Limited,3.2,454302931.2,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/nat
NYE,JWN,Nordstrom: Inc.,52.3,8833470000,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/jwn
NYE,NSC,Norfolk Souther Corporation,168.44,45874118574,n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/nsc
NYE,NOA,North American Construction Group Ltd.,9.35,253090521.8,n/a,2006,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/noa
NYE,NRT,North European Oil Royality Trust,6.7,61576953,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nrt
NYE,NOC,Northrop Grumman Corporation,260.67,45257449806,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/noc
NYE,NRE,NorthStar Realty Europe Corp.,16.14,803981013,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nre
NYE,NWN,Northwest Natural Holding Company,66.24,1910671736,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/nwn
NYE,NWE,NorthWestern Corporation,63.47,3193876790,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/nwe
NYE,NCLH,Norwegian Cruise Line Holdings Ltd.,51.56,11428752631,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/nclh
NYE,NVS,Novartis AG,91.05,2.10326E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nvs
NYE,NVO,Novo Nordisk A/S,45.92,1.10119E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nvo
NYE,DNOW,NOW Inc.,14.13,1531985522,n/a,2014,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/dnow
NYE,NRG,NRG Energy: Inc.,38.79,11246385631,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/nrg
NYE,NUS,Nu Skin Enterprises: Inc.,65.67,3647921743,n/a,1996,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/nus
NYE,NUE,Nucor Corporation,59.98,18829673749,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/nue
NYE,NS,Nustar Energy L.P.,24.19,2589429097,n/a,n/a,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/ns
NYE,NS^A,Nustar Energy L.P.,21.94,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ns^a
NYE,NS^B,Nustar Energy L.P.,20.11,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ns^b
NYE,NS^C,Nustar Energy L.P.,22.99,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ns^c
NYE,NSS,NuStar Logistics: L.P.,25.09,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nss
NYE,NTR,Nutrien Ltd.,51.35,31434695755,n/a,2018,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/ntr
NYE,JMLP,Nuveen All Cap Energy MLP Opportunities Fund,6.28,84781387.88,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/jmlp
NYE,NVG,Nuveen AMT-Free Municipal Credit Income Fund,13.68,2770923604,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nvg
NYE,NUV,Nuveen AMT-Free Municipal Value Fund,9.21,1905322885,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/nuv
NYE,NUW,Nuveen AMT-Free Municipal Value Fund,14.79,227753191.9,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/nuw
NYE,NEA,Nuveen AMT-Free Quality Municipal Income Fund,12.39,3255798939,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nea
NYE,NAZ,Nuveen Arizona Quality Municipal Income Fund,11.82,138278137.6,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/naz
NYE,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,12.7,606429241.8,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nkx
NYE,NCB,Nuveen California Municipal Value Fund 2,15.75,51965187.75,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ncb
NYE,NCA,Nuveen California Municipal Value Fund: Inc.,9.09,255347180.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nca
NYE,NAC,Nuveen California Quality Municipal Income Fund,12.56,1822519541,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nac
NYE,NTC,Nuveen Connecticut Quality Municipal Income Fund,11.16,161018444.2,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/ntc
NYE,JCE,Nuveen Core Equity Alpha Fund,13.8,221099266.8,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/jce
NYE,JCO,Nuveen Credit Opportunities 2022 Target Term Fund,9.076,251258341.2,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jco
NYE,JQC,Nuveen Credit Strategies Income Fund,7.6,1031829124,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jqc
NYE,JDD,Nuveen Diversified Dividend and Income Fund,9.85,194503192.5,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jdd
NYE,DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,18.2302,658023480.7,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/diax
NYE,JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,7.81,111179645.5,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jemd
NYE,JMF,Nuveen Energy MLP Total Return Fund,9.21,375645884.6,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/jmf
NYE,NEV,Nuveen Enhanced Municipal Value Fund,12.92,322354878.6,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/nev
NYE,JFR,Nuveen Floating Rate Income Fund,9.7,552109139.6,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jfr
NYE,JRO,Nuveen Floating Rate Income Opportuntiy Fund,9.7,393443814.6,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jro
NYE,NKG,Nuveen Georgia Quality Municipal Income Fund ,10.95,115514977.4,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nkg
NYE,JGH,Nuveen Global High Income Fund,14.24,330824748,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/jgh
NYE,JHY,Nuveen High Income 2020 Target Term Fund,9.87,155377685.4,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/jhy
NYE,JHD,Nuveen High Income December 2019 Target Term Fund,9.8933,267753557.3,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/jhd
NYE,JHB,Nuveen High Income November 2021 Target Term Fund,9.36,522958606.6,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/jhb
NYE,NXC,Nuveen Insured California Select Tax-Free Income Portfolio,13.36,84835091.52,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxc
NYE,NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,12.62,49532174.9,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxn
NYE,NID,Nuveen Intermediate Duration Municipal Term Fund,12.44,583556170.4,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/nid
NYE,NMY,Nuveen Maryland Quality Municipal Income Fund,11.7,273132568.8,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/nmy
NYE,NMT,Nuveen Massachusetts Municipal Income Fund,12.15,113589122.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nmt
NYE,NUM,Nuveen Michigan Quality Municipal Income Fund,12.3799,255711625.5,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/num
NYE,NMS,Nuveen Minnesota Quality Municipal Income Fund,12.13,70261642.18,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/nms
NYE,NOM,Nuveen Missouri Quality Municipal Income Fund,11.9459,28007473.14,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/nom
NYE,JLS,Nuveen Mortgage Opportunity Term Fund,23.71,376714367.1,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/jls
NYE,JMM,Nuveen Multi-Market Income Fund,6.85,64817097.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jmm
NYE,NHA,Nuveen Municipal 2021 Target Term Fund,9.43,81312164.73,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/nha
NYE,NZF,Nuveen Municipal Credit Income Fund,13.65,1940018617,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/nzf
NYE,NMZ,Nuveen Municipal High Income Opportunity Fund,11.75,752927486.3,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/nmz
NYE,NMI,Nuveen Municipal Income Fund: Inc.,10.18,88935859.76,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/nmi
NYE,NJV,Nuveen New Jersey Municipal Value Fund,12.45,19314394.65,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/njv
NYE,NXJ,Nuveen New Jersey Quality Municipal Income Fund,12.7,535938463.3,n/a,2001,n/a,n/a,https://www.nasdaq.com/symbol/nxj
NYE,NRK,Nuveen New York AMT-Free Quality Municipal,11.6,1016374646,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nrk
NYE,NYV,Nuveen New York Municipal Value Fund 2,13.3501,31367555.16,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/nyv
NYE,NNY,Nuveen New York Municipal Value Fund: Inc.,9.24,140620381.4,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/nny
NYE,NAN,Nuveen New York Quality Municipal Income Fund,12.22,380366392.1,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nan
NYE,NNC,Nuveen North Carolina Quality Municipal Income Fd,11.86,194445980.9,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/nnc
NYE,NUO,Nuveen Ohio Quality Municipal Income Fund,13.25,245055503.8,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/nuo
NYE,NPN,Nuveen Pennsylvania Municipal Value Fund,12.56,15355529.44,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/npn
NYE,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,12.31,462634924.7,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/nqp
NYE,JPC,Nuveen Preferred & Income Opportunities Fund,8.93,922759662.6,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jpc
NYE,JPS,Nuveen Preferred & Income Securities Fund,8.29,1689650126,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/jps
NYE,JPT,Nuveen Preferred and Income 2022 Term Fund,21.555,147252960.9,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jpt
NYE,JPI,Nuveen Preferred and Income Term Fund,21.43,487689110.4,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/jpi
NYE,NAD,Nuveen Quality Municipal Income Fund,12.49,2521509515,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nad
NYE,JRI,Nuveen Real Asset Income and Growth Fund,14.86,410620138.8,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/jri
NYE,JRS,Nuveen Real Estate Fund,9.4,271589227.4,n/a,2001,n/a,n/a,https://www.nasdaq.com/symbol/jrs
NYE,BXMX,Nuveen S&P 500 Buy-Write Income Fund,13.36,1384339486,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bxmx
NYE,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,16.23,265736273.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/spxx
NYE,NIM,Nuveen Select Maturities Municipal Fund,9.62,119724392.1,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nim
NYE,NXP,Nuveen Select Tax Free Income Portfolio,14.35,237783948.5,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxp
NYE,NXQ,Nuveen Select Tax Free Income Portfolio II,13.51,239312451.8,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxq
NYE,NXR,Nuveen Select Tax Free Income Portfolio III,14.14,184464218.4,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxr
NYE,NSL,Nuveen Senior Income Fund,5.79,223620638.9,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nsl
NYE,JSD,Nuveen Short Duration Credit Opportunities Fund,15.32,154665327.4,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/jsd
NYE,NBB,Nuveen Taxable Municipal Income Fund,18.77,496691458.5,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/nbb
NYE,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,15.83,229287102.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jtd
NYE,JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,11.92,165010300.3,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jta
NYE,NTX,Nuveen Texas Quality Municipal Income Fund,12.45,124838764.5,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/ntx
NYE,NPV,Nuveen Virginia Quality Municipal Income Fund,11.55,207129002.9,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/npv
NYE,NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,12.25,160440014,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/niq
NYE,JMT,Nuven Mortgage Opportunity Term Fund 2,23.15,112770062.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jmt
NYE,NVT,nVent Electric plc,25.06,4486686316,n/a,2018,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nvt
NYE,NVR,NVR: Inc.,2473.77,8942547440,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/nvr
NYE,OAK,Oaktree Capital Group: LLC,40.87,6422164668,n/a,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/oak
NYE,OAK^A,Oaktree Capital Group: LLC,24.42,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/oak^a
NYE,OAK^B,Oaktree Capital Group: LLC,24.15,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/oak^b
NYE,OSLE,Oaktree Specialty Lending Corporation,25.07,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/osle
NYE,OMP,Oasis Midstream Partners LP,19.79,544799424.5,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/omp
NYE,OAS,Oasis Petroleum Inc.,7.51,2391439993,n/a,2010,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oas
NYE,OBE,Obsidian Energy Ltd.,0.4792,243077100.1,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/obe
NYE,OXY,Occidental Petroleum Corporation,70.91,53538889264,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oxy
NYE,OII,Oceaneering International: Inc.,17.23,1697719610,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/oii
NYE,OZM,Och-Ziff Capital Management Group LLC,1.08,531316780.6,n/a,2007,Finance,Investment Managers,https://www.nasdaq.com/symbol/ozm
NYE,OCN,Ocwen Financial Corporation,2.1,281216092.5,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ocn
NYE,OFG,OFG Bancorp,17.52,898669548.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg
NYE,OFG^A,OFG Bancorp,24.25,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg^a
NYE,OFG^B,OFG Bancorp,24.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ofg^b
NYE,OFG^D,OFG Bancorp,24.4,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ofg^d
NYE,OGE,OGE Energy Corp,38.89,7767589730,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/oge
NYE,OIBR.C,Oi S.A.,n/a,0,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/oibr.c
NYE,OIBR~,Oi S.A.,0.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/oibr~
NYE,OIS,Oil States International: Inc.,22.56,1353125089,n/a,2001,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/ois
NYE,ODC,Oil-Dri Corporation Of America,29.97,223014112.7,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/odc
NYE,ORI,Old Republic International Corporation,22.04,6670253373,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ori
NYE,OLN,Olin Corporation,21.63,3608648231,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oln
NYE,OHI,Omega Healthcare Investors: Inc.,37.3,7485980905,n/a,1992,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ohi
NYE,OMC,Omnicom Group Inc.,77.18,17296475997,n/a,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/omc
NYE,OMN,OMNOVA Solutions Inc.,8.09,363068941.9,n/a,n/a,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/omn
NYE,ONDK,On Deck Capital: Inc.,7.76,582359171.6,n/a,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ondk
NYE,OGS,ONE Gas: Inc.,83.07,4363363562,n/a,2014,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ogs
NYE,OLP,One Liberty Properties: Inc.,26.38,511444386.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/olp
NYE,OMAD,One Madison Corporation,9.75,402187500,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/omad
NYE,OMAD.U,One Madison Corporation,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/omad.u
NYE,OMAD.WS,One Madison Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/omad.ws
NYE,OMF,OneMain Holdings: Inc.,29.25,3971980028,n/a,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/omf
NYE,OKE,ONEOK: Inc.,61.34,25232912999,n/a,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/oke
NYE,ONE,OneSmart International Education Group Limited,7.26,1182873172,n/a,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/one
NYE,OOMA,Ooma: Inc.,15.22,301356000,n/a,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/ooma
NYE,OPY,Oppenheimer Holdings: Inc.,28.47,378013158.1,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/opy
NYE,ORCL,Oracle Corporation,47.9,1.81476E+11,n/a,1986,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/orcl
NYE,ORAN,Orange,17.02,45192202160,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/oran
NYE,ORC,Orchid Island Capital: Inc.,6.79,353314906.8,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/orc
NYE,OEC,Orion Engineered Carbons S.A,25.81,1533295677,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oec
NYE,ORN,Orion Group Holdings: Inc.,4.27,123687463.1,n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/orn
NYE,IX,Orix Corp Ads,80.76,20703407472,n/a,n/a,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/ix
NYE,ORA,Ormat Technologies: Inc.,55.83,2829046792,n/a,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ora
NYE,OSK,Oshkosh Corporation,69.58,5002392174,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/osk
NYE,OR,Osisko Gold Royalties Ltd,7.47,1168537807,n/a,2016,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or
NYE,OUT,OUTFRONT Media Inc.,20.84,2906209273,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/out
NYE,OSG,Overseas Shipholding Group: Inc.,2.29,193705178.1,n/a,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/osg
NYE,OMI,Owens & Minor: Inc.,7.61,473865803.9,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/omi
NYE,OC,Owens Corning Inc,51.59,5639806367,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/oc
NYE,OI,Owens-Illinois: Inc.,18.41,2921642386,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/oi
NYE,OXM,Oxford Industries: Inc.,79.27,1343741283,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/oxm
NYE,ROYT,Pacific Coast Oil Trust,1.76,67906358.08,n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/royt
NYE,PCG,Pacific Gas & Electric Co.,26.76,13879723626,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/pcg
NYE,PKG,Packaging Corporation of America,96.5,9118989257,n/a,2000,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/pkg
NYE,PAGS,PagSeguro Digital Ltd.,26.23,8265975784,n/a,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/pags
NYE,PANW,Palo Alto Networks: Inc.,176.05,16604111914,n/a,2012,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/panw
NYE,PAM,Pampa Energia S.A.,35.08,2637735360,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pam
NYE,P,Pandora Media: Inc.,8.87,2392905944,n/a,2011,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/p
NYE,PHX,Panhandle Royalty Company,16.75,281040025.8,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/phx
NYE,PARR,Par Pacific Holdings: Inc.,16.95,777613353.3,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/parr
NYE,PAR,PAR Technology Corporation,19.66,318207480.5,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/par
NYE,PGRE,Paramount Group: Inc.,14.11,3347644557,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pgre
NYE,PKE,Park Electrochemical Corporation,17.69,358702040.5,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/pke
NYE,PK,Park Hotels & Resorts Inc.,30.58,6153099901,n/a,2016,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/pk
NYE,PKD,Parker Drilling Company,1.37,12852793.37,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pkd
NYE,PH,Parker-Hannifin Corporation,168.9,22353721441,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ph
NYE,PE,Parsley Energy: Inc.,20.87,6611141729,n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pe
NYE,PRE^F,PartnerRe Ltd.,24.3,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^f
NYE,PRE^G,PartnerRe Ltd.,25.5404,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^g
NYE,PRE^H,PartnerRe Ltd.,25.91,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^h
NYE,PRE^I,PartnerRe Ltd.,23.85,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pre^i
NYE,PRTY,Party City Holdco Inc.,11.83,1149606181,n/a,2015,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prty
NYE,PAYC,Paycom Software: Inc.,131.37,7700075595,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/payc
NYE,PBF,PBF Energy Inc.,38.76,4646923454,n/a,2012,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/pbf
NYE,PBFX,PBF Logistics LP,20.15,913745999.4,n/a,2014,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/pbfx
NYE,BTU,Peabody Energy Corporation,31.15,3790955000,n/a,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/btu
NYE,PSO,Pearson: Plc,12.26,9575883823,n/a,n/a,Consumer Services,Books,https://www.nasdaq.com/symbol/pso
NYE,PEB,Pebblebrook Hotel Trust,35.18,2428824280,n/a,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/peb
NYE,PEB^C,Pebblebrook Hotel Trust,23.31,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^c
NYE,PEB^D,Pebblebrook Hotel Trust,22.51,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/peb^d
NYE,PBA,Pembina Pipeline Corp.,33.35,16878484458,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pba
NYE,PEI,Pennsylvania Real Estate Investment Trust,8.46,596135219.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pei
NYE,PEI^B,Pennsylvania Real Estate Investment Trust,22.21,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pei^b
